"GEO_ID","NAME","S2801_C01_001E","S2801_C01_001M","S2801_C01_002E","S2801_C01_002M","S2801_C01_003E","S2801_C01_003M","S2801_C01_004E","S2801_C01_004M","S2801_C01_005E","S2801_C01_005M","S2801_C01_006E","S2801_C01_006M","S2801_C01_007E","S2801_C01_007M","S2801_C01_008E","S2801_C01_008M","S2801_C01_009E","S2801_C01_009M","S2801_C01_010E","S2801_C01_010M","S2801_C01_011E","S2801_C01_011M","S2801_C01_012E","S2801_C01_012M","S2801_C01_013E","S2801_C01_013M","S2801_C01_014E","S2801_C01_014M","S2801_C01_015E","S2801_C01_015M","S2801_C01_016E","S2801_C01_016M","S2801_C01_017E","S2801_C01_017M","S2801_C01_018E","S2801_C01_018M","S2801_C01_019E","S2801_C01_019M","S2801_C01_020E","S2801_C01_020M","S2801_C01_021E","S2801_C01_021M","S2801_C01_022E","S2801_C01_022M","S2801_C01_023E","S2801_C01_023M","S2801_C01_024E","S2801_C01_024M","S2801_C01_025E","S2801_C01_025M","S2801_C01_026E","S2801_C01_026M","S2801_C01_027E","S2801_C01_027M","S2801_C01_028E","S2801_C01_028M","S2801_C01_029E","S2801_C01_029M","S2801_C01_030E","S2801_C01_030M","S2801_C01_031E","S2801_C01_031M","S2801_C02_001E","S2801_C02_001M","S2801_C02_002E","S2801_C02_002M","S2801_C02_003E","S2801_C02_003M","S2801_C02_004E","S2801_C02_004M","S2801_C02_005E","S2801_C02_005M","S2801_C02_006E","S2801_C02_006M","S2801_C02_007E","S2801_C02_007M","S2801_C02_008E","S2801_C02_008M","S2801_C02_009E","S2801_C02_009M","S2801_C02_010E","S2801_C02_010M","S2801_C02_011E","S2801_C02_011M","S2801_C02_012E","S2801_C02_012M","S2801_C02_013E","S2801_C02_013M","S2801_C02_014E","S2801_C02_014M","S2801_C02_015E","S2801_C02_015M","S2801_C02_016E","S2801_C02_016M","S2801_C02_017E","S2801_C02_017M","S2801_C02_018E","S2801_C02_018M","S2801_C02_019E","S2801_C02_019M","S2801_C02_020E","S2801_C02_020M","S2801_C02_021E","S2801_C02_021M","S2801_C02_022E","S2801_C02_022M","S2801_C02_023E","S2801_C02_023M","S2801_C02_024E","S2801_C02_024M","S2801_C02_025E","S2801_C02_025M","S2801_C02_026E","S2801_C02_026M","S2801_C02_027E","S2801_C02_027M","S2801_C02_028E","S2801_C02_028M","S2801_C02_029E","S2801_C02_029M","S2801_C02_030E","S2801_C02_030M","S2801_C02_031E","S2801_C02_031M",
"0500000US51159","Richmond County, Virginia","2939","247","2337","243","1891","261","185","91","2073","246","241","113","1547","234","20","21","6","8","0","18","602","137","2119","235","1","4","2118","235","1844","240","723","179","1228","212","182","92","820","191","529","159","0","18","235","122","294","110","1385","208","1","4","925","198","459","138","1025","183","0","18","958","169","67","49","(X)","(X)","79.5","4.4","64.3","6.2","6.3","3.0","70.5","5.5","8.2","3.8","52.6","6.3","0.7","0.7","0.2","0.3","0.0","1.3","20.5","4.4","72.1","5.8","0.0","0.1","72.1","5.8","62.7","6.6","24.6","6.0","41.8","5.9","6.2","3.2","27.9","5.8","(X)","(X)","0.0","6.8","44.4","16.2","55.6","16.2","(X)","(X)","0.1","0.3","66.8","9.1","33.1","9.1","(X)","(X)","0.0","3.6","93.5","4.5","6.5","4.5",
"0500000US51161","Roanoke County, Virginia","38234","470","34660","767","30184","798","2096","282","31299","769","2895","490","23756","709","329","105","1619","320","16","26","3574","624","32421","772","72","45","32349","765","29147","730","2936","356","28368","759","1590","248","5813","631","3587","410","24","29","2170","353","1393","247","17266","834","32","30","13746","779","3488","562","17381","711","16","19","16433","692","932","273","(X)","(X)","90.7","1.6","78.9","1.8","5.5","0.8","81.9","1.7","7.6","1.3","62.1","1.7","0.9","0.3","4.2","0.8","0.0","0.1","9.3","1.6","84.8","1.7","0.2","0.1","84.6","1.6","76.2","1.6","7.7","0.9","74.2","1.6","4.2","0.6","15.2","1.7","(X)","(X)","0.7","0.8","60.5","6.0","38.8","6.0","(X)","(X)","0.2","0.2","79.6","2.9","20.2","3.0","(X)","(X)","0.1","0.1","94.5","1.5","5.4","1.5",
"0500000US51163","Rockbridge County, Virginia","9301","339","7950","354","6240","409","705","185","6695","365","1085","282","4799","351","154","108","215","119","1","3","1351","292","7392","396","146","87","7246","374","6083","423","1885","314","4552","335","933","211","1909","355","1123","209","50","51","718","210","355","125","5244","455","69","64","3762","406","1413","312","2934","356","27","30","2766","337","141","88","(X)","(X)","85.5","3.0","67.1","4.2","7.6","2.0","72.0","3.2","11.7","3.0","51.6","3.7","1.7","1.2","2.3","1.3","0.0","0.1","14.5","3.0","79.5","3.6","1.6","0.9","77.9","3.4","65.4","3.9","20.3","3.2","48.9","3.8","10.0","2.2","20.5","3.6","(X)","(X)","4.5","4.5","63.9","11.5","31.6","11.2","(X)","(X)","1.3","1.2","71.7","5.3","26.9","5.2","(X)","(X)","0.9","1.0","94.3","3.1","4.8","2.8",
"0500000US51165","Rockingham County, Virginia","31306","406","27505","552","22870","608","2185","273","24121","628","2978","396","17328","622","290","124","566","142","0","30","3801","365","24935","588","80","48","24855","592","21945","548","4948","431","17179","613","2686","348","6371","515","3431","426","5","8","2038","432","1388","249","14741","716","47","35","11095","711","3599","479","13134","712","28","32","11722","633","1384","306","(X)","(X)","87.9","1.2","73.1","1.8","7.0","0.9","77.0","1.6","9.5","1.3","55.4","1.8","0.9","0.4","1.8","0.4","0.0","0.1","12.1","1.2","79.6","1.6","0.3","0.2","79.4","1.6","70.1","1.5","15.8","1.4","54.9","1.8","8.6","1.1","20.4","1.6","(X)","(X)","0.1","0.2","59.4","7.7","40.5","7.7","(X)","(X)","0.3","0.2","75.3","3.0","24.4","3.0","(X)","(X)","0.2","0.2","89.2","2.2","10.5","2.1",
"0500000US51167","Russell County, Virginia","10975","313","8409","427","6040","500","518","135","7246","422","1572","337","5035","464","208","104","162","98","0","24","2566","281","6803","447","74","54","6729","436","5450","458","1297","229","4689","440","1113","239","4172","412","3038","464","0","24","1124","293","1914","402","5670","439","74","54","3739","432","1857","263","2267","363","0","24","1866","325","401","169","(X)","(X)","76.6","2.7","55.0","4.1","4.7","1.2","66.0","3.0","14.3","3.0","45.9","3.8","1.9","0.9","1.5","0.9","0.0","0.3","23.4","2.7","62.0","3.6","0.7","0.5","61.3","3.6","49.7","3.8","11.8","2.1","42.7","3.7","10.1","2.2","38.0","3.6","(X)","(X)","0.0","1.2","37.0","8.3","63.0","8.3","(X)","(X)","1.3","0.9","65.9","4.5","32.8","4.6","(X)","(X)","0.0","1.6","82.3","6.7","17.7","6.7",
"0500000US51169","Scott County, Virginia","8710","293","6735","284","5118","276","670","152","5336","284","972","234","4086","287","188","60","141","63","18","25","1975","237","5907","320","45","33","5862","325","4598","305","797","187","4802","281","378","135","2803","347","2173","302","0","24","845","182","1328","258","4345","322","45","33","2994","321","1306","210","2192","203","0","24","2023","215","169","87","(X)","(X)","77.3","2.5","58.8","3.1","7.7","1.7","61.3","2.7","11.2","2.6","46.9","3.2","2.2","0.7","1.6","0.7","0.2","0.3","22.7","2.5","67.8","3.6","0.5","0.4","67.3","3.6","52.8","3.3","9.2","2.1","55.1","3.3","4.3","1.6","32.2","3.6","(X)","(X)","0.0","1.7","38.9","7.2","61.1","7.2","(X)","(X)","1.0","0.8","68.9","4.6","30.1","4.5","(X)","(X)","0.0","1.7","92.3","4.0","7.7","4.0",
"0500000US51171","Shenandoah County, Virginia","17541","433","15067","421","12287","544","1333","241","12724","499","1647","269","9168","479","572","310","257","102","2","4","2474","326","13532","491","185","80","13347","491","11097","529","2329","296","10006","477","1121","206","4009","466","2702","407","13","17","1237","333","1452","277","8460","510","96","55","6571","408","1793","315","6379","456","76","57","5539","458","764","284","(X)","(X)","85.9","1.7","70.0","2.7","7.6","1.4","72.5","2.4","9.4","1.6","52.3","2.4","3.3","1.8","1.5","0.6","0.0","0.1","14.1","1.7","77.1","2.5","1.1","0.5","76.1","2.5","63.3","2.7","13.3","1.7","57.0","2.6","6.4","1.2","22.9","2.5","(X)","(X)","0.5","0.6","45.8","8.7","53.7","8.7","(X)","(X)","1.1","0.6","77.7","3.2","21.2","3.1","(X)","(X)","1.2","0.9","86.8","4.3","12.0","4.3",
"0500000US51173","Smyth County, Virginia","12694","312","10404","430","8230","442","999","185","8460","446","1164","239","6220","372","249","82","141","58","14","22","2290","281","9420","417","55","29","9365","416","7184","393","1304","217","7246","379","982","233","3274","326","3015","285","8","13","1477","206","1530","238","6815","360","34","27","5333","371","1448","228","2864","292","13","16","2555","287","296","104","(X)","(X)","82.0","2.3","64.8","2.9","7.9","1.4","66.6","2.6","9.2","1.9","49.0","2.7","2.0","0.7","1.1","0.5","0.1","0.2","18.0","2.3","74.2","2.6","0.4","0.2","73.8","2.5","56.6","2.5","10.3","1.7","57.1","2.6","7.7","1.8","25.8","2.6","(X)","(X)","0.3","0.4","49.0","5.7","50.7","5.7","(X)","(X)","0.5","0.4","78.3","3.2","21.2","3.2","(X)","(X)","0.5","0.6","89.2","3.6","10.3","3.5",
"0500000US51175","Southampton County, Virginia","6618","274","5734","309","4755","307","339","107","5077","300","531","161","3955","299","84","64","137","73","0","20","884","194","5154","304","19","26","5135","303","4398","313","1528","204","2613","261","1004","203","1464","232","851","166","0","20","433","127","418","123","3103","318","0","20","2325","298","778","193","2664","278","19","26","2377","266","268","99","(X)","(X)","86.6","2.9","71.8","3.5","5.1","1.6","76.7","3.2","8.0","2.4","59.8","4.1","1.3","1.0","2.1","1.1","0.0","0.6","13.4","2.9","77.9","3.4","0.3","0.4","77.6","3.4","66.5","4.0","23.1","3.0","39.5","3.8","15.2","2.9","22.1","3.4","(X)","(X)","0.0","4.3","50.9","10.7","49.1","10.7","(X)","(X)","0.0","1.2","74.9","5.7","25.1","5.7","(X)","(X)","0.7","1.0","89.2","3.7","10.1","3.6",
"0500000US51177","Spotsylvania County, Virginia","45463","374","43362","430","39406","564","2085","385","39857","629","1865","300","32615","829","322","143","1131","182","11","17","2101","312","41622","489","148","117","41474","529","37245","724","3099","378","36587","683","2641","290","3841","410","2679","412","6","9","1814","294","859","273","15444","738","120","115","13278","637","2046","308","27340","774","22","21","26382","766","936","172","(X)","(X)","95.4","0.7","86.7","1.1","4.6","0.8","87.7","1.2","4.1","0.7","71.7","1.7","0.7","0.3","2.5","0.4","0.0","0.1","4.6","0.7","91.6","0.9","0.3","0.3","91.2","1.0","81.9","1.4","6.8","0.8","80.5","1.3","5.8","0.6","8.4","0.9","(X)","(X)","0.2","0.3","67.7","7.6","32.1","7.6","(X)","(X)","0.8","0.7","86.0","2.0","13.2","1.8","(X)","(X)","0.1","0.1","96.5","0.6","3.4","0.6",
"0500000US51179","Stafford County, Virginia","48160","493","46934","532","43134","612","1230","313","44609","625","2048","342","37724","748","260","105","1323","278","6","10","1226","200","45768","617","81","46","45687","624","43213","699","3283","431","41175","643","2386","438","2392","361","2221","341","0","30","1794","329","427","131","13139","908","30","27","11699","887","1410","302","32800","867","51","40","32194","842","555","174","(X)","(X)","97.5","0.4","89.6","1.0","2.6","0.7","92.6","0.8","4.3","0.7","78.3","1.4","0.5","0.2","2.7","0.6","0.0","0.1","2.5","0.4","95.0","0.8","0.2","0.1","94.9","0.8","89.7","1.1","6.8","0.9","85.5","1.1","5.0","0.9","5.0","0.8","(X)","(X)","0.0","1.7","80.8","5.7","19.2","5.7","(X)","(X)","0.2","0.2","89.0","2.3","10.7","2.3","(X)","(X)","0.2","0.1","98.2","0.5","1.7","0.5",
"0500000US51181","Surry County, Virginia","2794","183","2314","188","1797","161","159","56","2089","198","312","98","1309","177","12","12","28","24","0","18","480","127","1954","177","1","3","1953","177","1884","181","1128","157","339","97","406","108","840","149","513","159","0","18","312","113","201","97","1188","165","1","3","657","123","530","132","1093","162","0","18","984","163","109","49","(X)","(X)","82.8","4.3","64.3","4.8","5.7","2.1","74.8","4.6","11.2","3.4","46.9","5.2","0.4","0.4","1.0","0.9","0.0","1.3","17.2","4.3","69.9","4.8","0.0","0.1","69.9","4.8","67.4","4.8","40.4","5.0","12.1","3.3","14.5","3.9","30.1","4.8","(X)","(X)","0.0","7.0","60.8","13.6","39.2","13.6","(X)","(X)","0.1","0.3","55.3","8.3","44.6","8.3","(X)","(X)","0.0","3.4","90.0","4.5","10.0","4.5",
"0500000US51183","Sussex County, Virginia","3792","198","3105","209","2254","195","185","71","2785","221","566","139","1834","233","67","42","147","76","0","20","687","121","2681","223","16","24","2665","225","2411","247","1029","165","1271","182","398","110","1111","143","623","136","16","24","195","83","412","111","1922","238","0","20","1346","211","576","128","1247","199","0","20","1124","186","123","62","(X)","(X)","81.9","3.1","59.4","4.0","4.9","1.9","73.4","3.5","14.9","3.5","48.4","5.2","1.8","1.1","3.9","2.0","0.0","1.0","18.1","3.1","70.7","3.8","0.4","0.6","70.3","3.8","63.6","4.8","27.1","3.7","33.5","4.3","10.5","2.9","29.3","3.8","(X)","(X)","2.6","3.8","31.3","10.6","66.1","10.9","(X)","(X)","0.0","1.9","70.0","5.9","30.0","5.9","(X)","(X)","0.0","3.0","90.1","4.7","9.9","4.7",
"0500000US51185","Tazewell County, Virginia","16371","570","13766","602","10115","610","1038","193","11573","543","2128","325","8600","511","574","247","332","111","0","27","2605","274","12700","582","9","16","12691","583","10531","562","2416","400","9352","634","1165","209","3671","366","3368","482","0","27","1990","452","1378","215","8826","548","9","16","6890","567","1927","321","4177","404","0","27","3811","435","366","183","(X)","(X)","84.1","1.7","61.8","3.0","6.3","1.1","70.7","2.2","13.0","2.0","52.5","2.4","3.5","1.5","2.0","0.7","0.0","0.2","15.9","1.7","77.6","2.1","0.1","0.1","77.5","2.1","64.3","2.6","14.8","2.5","57.1","2.9","7.1","1.3","22.4","2.1","(X)","(X)","0.0","1.1","59.1","7.0","40.9","7.0","(X)","(X)","0.1","0.2","78.1","3.6","21.8","3.6","(X)","(X)","0.0","0.9","91.2","4.4","8.8","4.4",
"0500000US51187","Warren County, Virginia","14641","327","13367","324","11520","454","736","144","12130","350","1314","359","8410","489","91","54","182","81","0","27","1274","222","12633","393","51","39","12582","392","10983","445","1597","261","10470","423","840","172","2008","329","1744","345","13","24","1142","260","589","198","6127","470","30","29","5075","465","1022","216","6770","480","8","12","6365","464","397","143","(X)","(X)","91.3","1.5","78.7","3.3","5.0","1.0","82.8","1.9","9.0","2.4","57.4","3.5","0.6","0.4","1.2","0.6","0.0","0.3","8.7","1.5","86.3","2.2","0.3","0.3","85.9","2.2","75.0","2.9","10.9","1.8","71.5","2.7","5.7","1.1","13.7","2.2","(X)","(X)","0.7","1.3","65.5","8.9","33.8","8.7","(X)","(X)","0.5","0.5","82.8","3.4","16.7","3.4","(X)","(X)","0.1","0.2","94.0","2.1","5.9","2.0",
"0500000US51191","Washington County, Virginia","22104","448","18636","548","15496","568","1373","229","16100","627","1722","346","12218","591","455","144","326","87","9","14","3468","390","17051","526","196","86","16855","541","14469","549","2046","278","14148","499","947","169","5053","481","3652","410","26","23","1759","269","1867","302","11262","571","82","43","8591","498","2589","391","7190","433","88","66","6505","399","597","203","(X)","(X)","84.3","1.7","70.1","2.2","6.2","1.1","72.8","2.1","7.8","1.5","55.3","2.4","2.1","0.7","1.5","0.4","0.0","0.1","15.7","1.7","77.1","2.0","0.9","0.4","76.3","2.1","65.5","2.1","9.3","1.2","64.0","2.0","4.3","0.8","22.9","2.0","(X)","(X)","0.7","0.6","48.2","5.5","51.1","5.5","(X)","(X)","0.7","0.4","76.3","3.0","23.0","3.0","(X)","(X)","1.2","0.9","90.5","2.8","8.3","2.7",
"0500000US51193","Westmoreland County, Virginia","7910","348","6631","337","5157","402","497","149","5844","335","974","225","4130","359","71","56","66","39","0","20","1279","257","5932","368","9","11","5923","367","5167","344","1586","257","3788","365","668","171","1978","313","1567","296","0","20","877","211","690","236","3270","353","2","3","2124","277","1144","265","3073","358","7","11","2922","362","144","78","(X)","(X)","83.8","3.0","65.2","4.1","6.3","1.8","73.9","3.6","12.3","2.9","52.2","4.5","0.9","0.7","0.8","0.5","0.0","0.5","16.2","3.0","75.0","3.7","0.1","0.1","74.9","3.7","65.3","4.2","20.1","3.3","47.9","4.1","8.4","2.2","25.0","3.7","(X)","(X)","0.0","2.4","56.0","10.9","44.0","10.9","(X)","(X)","0.1","0.1","65.0","6.5","35.0","6.5","(X)","(X)","0.2","0.4","95.1","2.6","4.7","2.6",
"0500000US51195","Wise County, Virginia","14916","366","12496","436","9441","477","983","203","10284","431","1575","325","7827","524","655","261","147","71","0","27","2420","315","10057","470","81","59","9976","481","7461","482","1571","286","7973","481","683","216","4859","411","3773","450","22","32","1570","279","2181","343","7949","501","59","49","5715","549","2175","293","3194","410","0","27","2691","367","503","176","(X)","(X)","83.8","2.1","63.3","3.0","6.6","1.4","68.9","2.4","10.6","2.1","52.5","3.2","4.4","1.7","1.0","0.5","0.0","0.3","16.2","2.1","67.4","2.6","0.5","0.4","66.9","2.7","50.0","3.1","10.5","1.9","53.5","3.0","4.6","1.4","32.6","2.6","(X)","(X)","0.6","0.8","41.6","5.6","57.8","5.7","(X)","(X)","0.7","0.6","71.9","3.9","27.4","3.8","(X)","(X)","0.0","1.2","84.3","5.0","15.7","5.0",
"0500000US51197","Wythe County, Virginia","12393","436","10450","490","7772","440","998","276","8862","512","2049","355","5648","439","134","80","108","75","0","24","1943","303","9215","475","33","30","9182","471","7557","474","1876","330","6281","491","1401","249","3178","367","2110","358","0","24","1354","306","756","207","6179","607","12","16","4306","475","1861","362","4104","462","21","26","3522","403","561","206","(X)","(X)","84.3","2.4","62.7","3.1","8.1","2.2","71.5","3.0","16.5","2.7","45.6","3.3","1.1","0.6","0.9","0.6","0.0","0.3","15.7","2.4","74.4","2.8","0.3","0.2","74.1","2.8","61.0","3.2","15.1","2.6","50.7","3.4","11.3","2.0","25.6","2.8","(X)","(X)","0.0","1.8","64.2","8.5","35.8","8.5","(X)","(X)","0.2","0.3","69.7","4.6","30.1","4.7","(X)","(X)","0.5","0.6","85.8","4.5","13.7","4.5",
"0500000US51199","York County, Virginia","25517","347","24290","379","22803","468","1027","235","22415","455","552","152","18818","604","205","87","654","122","0","30","1227","261","23308","430","20","24","23288","436","21640","497","1681","333","21312","590","1035","284","2209","334","1763","319","0","30","1166","249","597","185","8018","587","20","24","6954","544","1044","238","15736","587","0","30","15168","581","568","225","(X)","(X)","95.2","1.0","89.4","1.4","4.0","0.9","87.8","1.2","2.2","0.6","73.7","2.3","0.8","0.3","2.6","0.5","0.0","0.1","4.8","1.0","91.3","1.3","0.1","0.1","91.3","1.3","84.8","1.6","6.6","1.3","83.5","2.0","4.1","1.1","8.7","1.3","(X)","(X)","0.0","2.1","66.1","8.2","33.9","8.2","(X)","(X)","0.2","0.3","86.7","2.9","13.0","2.8","(X)","(X)","0.0","0.2","96.4","1.4","3.6","1.4",
"0500000US51510","Alexandria city, Virginia","71289","687","68724","797","62811","1025","2323","334","65248","818","3393","576","48630","1068","333","130","1866","298","0","30","2565","386","66099","866","82","60","66017","859","62021","870","6524","683","58539","940","1931","308","5190","548","4740","530","16","32","3414","444","1310","325","20434","1086","23","39","18057","1008","2354","437","46115","1115","43","34","44546","1113","1526","301","(X)","(X)","96.4","0.5","88.1","1.2","3.3","0.5","91.5","0.7","4.8","0.8","68.2","1.4","0.5","0.2","2.6","0.4","0.0","0.1","3.6","0.5","92.7","0.8","0.1","0.1","92.6","0.8","87.0","0.9","9.2","0.9","82.1","1.1","2.7","0.4","7.3","0.8","(X)","(X)","0.3","0.7","72.0","5.8","27.6","5.8","(X)","(X)","0.1","0.2","88.4","2.0","11.5","2.0","(X)","(X)","0.1","0.1","96.6","0.7","3.3","0.6",
"0500000US51520","Bristol city, Virginia","7482","268","6215","330","4929","335","424","117","5591","317","832","224","3548","385","94","92","135","92","0","20","1267","240","5737","317","20","29","5717","311","5052","299","609","197","5055","314","176","104","1745","252","1672","282","0","20","889","216","783","204","3999","405","20","29","3157","372","822","235","1811","313","0","20","1671","319","140","113","(X)","(X)","83.1","3.2","65.9","3.6","5.7","1.6","74.7","3.1","11.1","3.0","47.4","5.1","1.3","1.2","1.8","1.2","0.0","0.5","16.9","3.2","76.7","3.2","0.3","0.4","76.4","3.2","67.5","3.3","8.1","2.6","67.6","3.6","2.4","1.4","23.3","3.2","(X)","(X)","0.0","2.2","53.2","9.3","46.8","9.3","(X)","(X)","0.5","0.7","78.9","5.3","20.6","5.4","(X)","(X)","0.0","2.0","92.3","6.2","7.7","6.2",
"0500000US51530","Buena Vista city, Virginia","2509","175","2090","213","1624","256","111","86","1868","227","232","138","1309","203","30","32","111","78","0","18","419","145","1906","230","20","34","1886","231","1600","232","449","176","1336","215","158","97","603","184","631","199","20","34","367","185","244","130","1231","244","0","18","939","229","292","141","647","188","0","18","580","173","67","60","(X)","(X)","83.3","5.7","64.7","8.2","4.4","3.4","74.5","6.6","9.2","5.6","52.2","7.0","1.2","1.3","4.4","3.1","0.0","1.5","16.7","5.7","76.0","7.2","0.8","1.4","75.2","7.3","63.8","7.6","17.9","7.0","53.2","7.3","6.3","3.9","24.0","7.2","(X)","(X)","3.2","5.7","58.2","19.5","38.7","19.1","(X)","(X)","0.0","3.0","76.3","10.7","23.7","10.7","(X)","(X)","0.0","5.6","89.6","8.5","10.4","8.5",
"0500000US51540","Charlottesville city, Virginia","18814","350","17650","439","15567","535","832","187","16280","476","944","239","10908","599","207","106","1622","319","0","27","1164","276","16161","506","34","29","16127","508","14887","500","4074","470","11745","612","633","227","2653","378","3592","348","8","15","2552","292","1032","259","7145","453","19","22","6009","469","1117","298","8077","521","7","10","7566","478","504","158","(X)","(X)","93.8","1.5","82.7","2.4","4.4","1.0","86.5","2.0","5.0","1.3","58.0","2.7","1.1","0.6","8.6","1.7","0.0","0.2","6.2","1.5","85.9","2.0","0.2","0.2","85.7","2.0","79.1","2.2","21.7","2.5","62.4","2.8","3.4","1.2","14.1","2.0","(X)","(X)","0.2","0.4","71.0","6.1","28.7","6.0","(X)","(X)","0.3","0.3","84.1","4.1","15.6","4.0","(X)","(X)","0.1","0.1","93.7","1.8","6.2","1.8",
"0500000US51550","Chesapeake city, Virginia","86524","728","83043","930","73409","1221","3204","405","77010","945","5606","830","61724","1285","1032","314","2419","467","27","43","3481","454","79919","949","221","113","79698","941","74692","949","12565","915","65723","1167","2939","412","6605","607","6724","723","45","43","4856","617","1823","386","33471","1305","73","63","29974","1288","3424","412","46329","1267","103","71","44868","1291","1358","340","(X)","(X)","96.0","0.5","84.8","1.3","3.7","0.5","89.0","0.7","6.5","0.9","71.3","1.4","1.2","0.4","2.8","0.5","0.0","0.1","4.0","0.5","92.4","0.7","0.3","0.1","92.1","0.7","86.3","0.9","14.5","1.0","76.0","1.2","3.4","0.5","7.6","0.7","(X)","(X)","0.7","0.6","72.2","4.7","27.1","4.9","(X)","(X)","0.2","0.2","89.6","1.3","10.2","1.2","(X)","(X)","0.2","0.2","96.8","0.7","2.9","0.7",
